Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeValueScore,ReplacementDifficulty,FinancialLoss
31,1,486,1,24,2,3,2,0,63,2,1,2,1,2,3657,11298,1,0,13,3,1,0,6,2,4,5,4,0,4,93.60945494967555,65,521945
23,1,297,1,14,2,2,1,0,52,2,1,3,2,1,2601,23254,2,0,18,3,2,0,3,2,1,2,2,1,1,92.74146068130742,39,215611
43,1,585,2,23,2,1,1,0,71,3,2,7,2,2,6257,11921,4,0,11,3,3,0,7,2,2,5,3,0,2,101.25705746548007,88,537542
18,1,283,1,2,2,1,3,0,60,2,1,2,2,2,1549,24625,0,0,14,3,2,0,0,2,3,0,0,0,0,74.41209053789076,20,9297
43,2,1294,1,10,2,1,1,1,77,3,1,2,1,2,2252,4754,2,0,14,3,2,0,8,3,1,4,2,0,2,84.25211327372435,66,413512
38,1,891,1,13,1,2,2,0,72,1,1,4,1,1,3467,4390,3,0,18,3,2,0,11,4,2,10,4,6,7,117.7485028943856,103,1020803
33,2,1151,1,2,2,2,2,0,44,1,1,2,4,0,3229,11243,2,1,13,3,2,1,8,1,2,7,7,2,2,94.22900509775049,80,719374
28,2,674,1,8,3,2,2,0,51,1,1,6,2,2,2927,13783,1,0,13,3,3,0,2,3,2,2,2,2,2,78.92709336624327,36,217562
24,2,466,1,6,3,0,3,1,95,3,1,7,3,0,2254,24953,1,1,21,4,2,0,3,2,3,3,2,0,2,101.25421096178968,45,313525
41,0,767,1,13,3,1,2,0,48,2,1,2,2,0,3385,18650,2,1,22,4,3,0,15,0,2,1,0,0,0,96.38580654452997,70,120314
23,2,1028,1,14,1,2,3,0,52,2,1,5,1,1,2407,17737,1,1,17,3,3,1,1,3,3,1,0,0,0,75.40731767651664,28,114443
21,0,319,1,8,2,3,2,1,84,3,1,2,1,2,2592,15425,1,0,11,3,3,0,2,1,2,0,0,0,0,72.59252372195083,26,15555
33,2,878,2,2,4,2,2,1,37,1,3,7,3,1,10482,21499,2,0,11,3,3,0,15,2,1,14,5,9,7,142.48277280473684,175,1462896
30,1,440,1,5,3,2,3,0,54,2,1,4,2,1,3105,4456,1,0,11,3,2,0,7,2,1,7,4,3,7,94.10599660276387,76,718635
27,1,590,1,9,1,3,3,0,85,2,2,2,3,1,5166,21994,0,1,12,3,1,0,8,1,3,8,7,4,7,109.96346986696102,107,830997
27,1,778,1,8,3,3,1,1,81,3,1,2,1,1,3339,7857,3,0,12,3,3,1,4,5,2,2,2,0,2,79.33988601808424,42,220039
25,1,1061,1,6,3,1,2,0,41,1,1,4,1,2,1392,16806,1,0,12,3,1,0,1,4,2,1,0,0,0,74.39268955490613,28,108356
36,2,684,1,4,4,1,1,0,45,2,2,5,2,1,8814,13404,4,0,12,3,3,0,17,1,1,14,3,11,8,138.3053254459665,175,1521323
25,2,250,2,4,2,1,2,0,46,2,2,7,3,2,5747,26867,1,1,11,3,3,0,6,0,2,6,4,0,3,103.74703856500719,88,634482
45,1,936,0,17,2,0,1,0,84,2,1,1,4,1,2423,10048,3,0,13,3,3,0,5,1,2,4,2,1,0,84.42356617939053,56,414541
33,2,959,0,4,4,1,2,1,72,2,1,3,2,0,2677,24121,4,1,18,3,4,0,6,3,2,3,2,0,2,92.98754483533321,53,316064
26,1,533,0,14,3,2,2,0,52,3,1,1,3,0,2910,21240,0,1,11,3,1,1,8,2,2,7,7,2,1,93.91072491330969,80,717464
37,1,792,1,11,4,2,4,1,85,2,1,3,1,1,2133,18875,2,0,17,3,2,0,10,2,1,5,3,1,0,95.15329321803283,77,512803
39,2,1084,1,24,1,2,1,1,74,2,2,0,1,1,6449,12729,7,1,17,3,2,0,18,2,3,1,0,0,0,91.18123580743855,102,138695
27,1,864,1,3,3,3,2,1,47,2,1,6,2,2,4406,16596,6,0,17,3,4,0,5,3,2,2,2,2,1,80.81527514995064,46,226436
30,2,757,1,13,2,1,3,0,63,3,2,3,3,1,5826,23420,1,0,19,3,2,1,10,3,2,10,4,1,3,126.10272456814037,126,1034961
33,2,712,1,4,3,1,1,0,66,2,2,5,1,1,9319,7312,1,0,11,3,4,1,10,3,3,10,7,4,6,121.5928285237598,124,1055915
26,1,327,1,4,2,3,2,1,59,2,1,2,1,2,2819,10286,4,0,11,3,3,0,6,2,2,0,0,0,0,72.81981768293892,38,16918
38,1,990,1,6,3,1,3,1,86,2,1,7,1,1,3100,8168,5,0,19,3,2,0,8,3,2,5,3,0,3,102.34176262893882,71,518602
32,1,615,1,7,2,1,1,1,80,2,1,3,4,0,4383,21472,6,1,13,3,3,1,7,2,1,2,2,2,2,84.23401281637719,58,226301
29,1,237,1,24,3,1,2,0,40,3,3,6,3,1,7621,23150,1,0,21,3,3,2,10,2,2,10,4,1,8,145.859035691766,140,1045731
29,1,917,2,11,3,3,2,1,82,3,1,8,3,2,1082,15270,1,0,13,3,3,0,1,3,2,1,0,0,0,74.08239116194143,28,106494
21,1,186,1,3,3,4,1,0,84,2,1,2,1,2,2954,12894,1,0,18,3,2,0,1,2,3,1,0,0,0,75.95405061463302,28,117724
23,2,411,1,11,1,2,3,1,72,2,1,4,2,2,2438,25354,1,1,21,3,1,0,1,2,2,1,0,0,0,90.31789531272207,28,114629
31,1,250,1,3,3,1,1,0,59,3,1,3,1,0,1996,26711,1,0,13,3,3,1,1,2,2,1,0,0,0,74.99621114644172,28,111977
39,2,1224,2,6,3,3,3,0,77,3,3,7,1,1,8658,11830,2,0,21,4,1,1,11,2,3,8,7,2,7,142.658839869127,133,851953
37,0,620,1,2,3,1,1,0,55,2,1,2,1,2,3572,17446,1,1,22,3,2,0,9,2,3,1,0,0,0,94.52815359725386,54,121434
41,1,458,1,11,3,1,2,1,47,3,4,6,1,1,13628,3348,0,0,11,3,2,0,21,2,2,20,8,12,13,175.89764928021904,249,2157398
31,1,904,1,17,3,3,2,1,68,2,1,2,2,1,2547,5552,1,0,13,3,2,0,2,3,2,2,2,2,2,82.74596239474411,37,215285
36,2,368,1,10,3,2,3,1,58,3,2,4,1,2,4249,5187,1,0,15,3,2,0,10,3,1,10,3,0,7,114.24983616766022,120,1025499
35,2,896,1,11,3,2,2,1,68,1,1,6,2,0,6040,21895,4,1,13,3,3,0,10,3,2,3,2,2,1,92.01305209103194,79,336242
32,1,558,1,5,3,1,1,1,73,1,1,2,2,2,5224,19382,2,0,21,3,3,0,9,2,2,9,7,0,6,125.36226768913741,108,931349
33,2,852,2,7,3,3,4,1,46,1,3,7,2,1,10341,23133,6,0,14,3,3,0,14,2,2,13,10,7,2,140.464503033915,170,1399490
35,2,896,1,15,4,1,3,0,42,3,1,2,1,1,3270,9478,1,0,15,3,3,0,17,1,2,16,12,14,13,125.02886915997419,159,1698947
44,1,1080,1,9,4,1,2,1,95,3,1,6,3,1,3229,11091,1,0,11,3,3,0,6,3,3,6,3,0,1,92.00241213522136,70,619375
38,2,1178,1,26,1,3,2,0,66,3,2,0,1,1,6523,12023,6,1,18,3,1,0,16,2,2,1,0,0,0,89.52340560371566,94,139140
36,2,359,1,12,3,2,3,1,62,3,2,4,1,2,4468,6348,1,0,15,3,2,0,10,3,1,10,3,1,7,114.46829658883132,120,1026809
35,0,1304,2,19,2,1,1,0,67,4,2,7,3,2,5401,5159,7,1,12,3,2,0,8,2,2,5,2,0,3,100.40161998530651,91,532409
46,2,694,1,4,1,1,1,1,94,2,2,1,2,1,5539,18318,8,1,13,3,3,0,22,2,3,1,0,0,0,97.31156371168736,129,133238
28,1,311,2,21,3,2,3,0,50,2,2,7,1,2,6471,23908,4,0,14,3,3,0,8,4,2,6,3,0,1,104.47141745506548,94,638828
55,2,478,1,2,3,1,3,0,41,2,5,4,2,2,19176,21909,6,1,12,3,3,0,37,2,3,29,14,11,8,218.70021962691192,362,3099192
26,1,1292,1,20,3,1,1,1,47,1,1,2,2,1,2349,9924,1,0,12,3,2,0,1,2,2,1,0,0,0,75.34945522648673,28,114096
28,2,591,1,8,3,2,2,0,51,1,1,7,2,2,2870,14069,1,0,13,3,3,0,2,3,2,2,2,2,2,78.87066877268931,36,217224
30,1,1005,1,9,4,1,2,0,78,3,3,4,2,1,7510,14110,1,0,14,3,1,0,10,2,2,10,6,3,7,134.15303251074118,140,1045060
36,0,524,1,9,3,1,1,0,64,2,1,2,1,2,3380,17441,1,1,23,4,2,0,7,2,3,1,0,0,0,96.38096093129717,48,120285
18,2,460,1,17,1,1,3,1,50,3,1,6,3,2,1617,26459,1,0,17,3,3,0,0,2,2,0,0,0,0,71.61701411667633,20,9702
22,1,1191,0,15,3,1,2,0,82,2,1,4,1,1,2703,18776,1,0,13,3,1,0,1,2,3,1,0,0,0,75.7031237744321,28,116218
33,2,911,1,5,3,3,2,0,45,2,1,2,3,0,3126,17451,3,1,13,3,1,1,10,1,2,7,7,4,4,94.12620950320571,85,718757
24,2,390,1,20,3,3,3,0,72,1,1,3,3,2,2436,23777,1,0,17,3,2,0,1,2,1,1,0,0,0,75.43616213090692,28,114616
18,1,306,1,2,2,1,3,0,63,2,1,3,2,2,1606,24360,0,0,14,3,2,0,0,2,3,0,0,0,0,75.7176458940927,20,9636
45,1,963,2,9,3,1,3,1,73,1,4,7,2,1,13110,19555,5,0,11,3,2,0,24,2,1,22,5,13,10,180.83717604376366,265,2336220
51,0,640,1,20,4,1,1,0,74,2,3,3,1,1,11119,10963,3,1,12,3,4,0,18,1,2,10,7,7,9,131.11945133991517,164,1066716
21,2,390,1,6,1,1,2,0,31,2,1,7,1,1,2637,4809,1,0,12,3,2,0,1,2,3,1,0,0,0,75.63786377197995,28,115827
47,1,968,1,4,4,1,2,1,94,3,1,6,3,0,5156,12833,4,0,11,3,3,1,9,3,3,6,3,0,1,99.01115277466357,90,630937
21,1,801,0,7,3,0,4,0,69,2,1,1,3,1,2930,20016,0,0,17,3,2,0,1,4,3,1,0,0,0,75.93009445578161,28,117580
29,1,454,1,4,2,4,2,1,39,3,1,6,3,2,2315,3514,8,0,22,3,2,0,2,3,3,1,0,0,0,93.77455830464109,33,113892
50,2,354,1,10,1,3,3,0,50,3,2,3,3,1,6913,16546,4,0,18,3,3,0,12,2,2,9,7,5,4,123.22782910702891,122,941482
46,2,457,1,15,2,3,3,0,65,2,2,3,2,1,9259,12166,2,0,19,3,4,0,11,2,3,9,7,3,7,131.450850244925,127,955555
22,1,1225,1,9,1,2,3,0,78,2,1,2,1,1,2401,15897,1,1,17,3,2,0,1,5,2,1,0,0,0,77.03224885749145,28,114408
33,2,668,0,10,3,1,2,1,61,2,1,1,1,0,2363,3630,5,1,17,3,4,1,5,2,2,2,2,2,0,86.62212780980323,46,214180
20,1,147,1,3,3,4,1,0,84,2,1,2,1,2,2966,12971,1,0,18,3,2,0,1,2,3,1,0,0,0,75.96682482599424,28,117800
35,1,937,0,23,3,0,2,0,42,2,3,1,1,0,10028,11973,8,1,14,3,2,2,11,2,3,3,2,0,1,109.02887448555727,110,360173
43,1,1457,1,25,2,1,1,1,80,2,1,2,1,1,3808,21734,3,0,18,3,1,0,16,2,2,4,2,0,3,108.36135662651999,104,422848
35,2,967,1,4,3,2,2,0,49,1,1,2,3,0,3014,17539,3,1,13,3,2,1,10,1,2,7,7,3,2,94.01494847375464,85,718089
21,2,484,1,5,3,3,3,0,52,2,1,7,2,1,2127,21430,1,0,13,3,3,0,2,2,2,2,2,0,1,78.12708768534884,37,212762
23,1,632,1,9,3,2,3,1,34,2,1,7,1,1,1808,26829,1,0,18,3,1,0,1,3,1,1,0,0,0,74.80863353813564,28,110851
37,2,401,1,7,2,1,1,0,47,3,1,1,1,1,4644,18186,6,0,20,4,1,0,13,2,4,9,7,1,7,124.75878336260219,110,927864
32,1,538,1,13,1,3,3,0,79,3,3,1,3,1,7500,20972,1,0,13,3,1,0,10,1,3,8,7,5,7,125.89062432318175,130,845003
26,1,364,1,20,4,3,2,0,63,2,1,4,2,1,2567,20245,3,0,17,3,2,0,4,2,3,2,2,1,1,84.1196728392261,44,215407
37,2,972,1,3,3,2,3,1,81,2,1,4,1,1,4536,7506,4,0,13,3,1,1,7,2,3,5,2,0,3,101.73727137482155,83,527217
18,1,477,1,3,2,2,2,0,66,3,1,6,3,2,1537,19868,1,0,12,3,3,0,0,2,3,0,0,0,0,71.53731056313316,20,9223
33,2,699,1,2,3,1,2,0,82,3,1,2,1,1,1723,25708,1,0,12,3,2,0,1,2,3,1,0,0,0,74.72316672228096,28,110339
31,1,246,0,5,2,0,1,0,47,3,1,5,3,1,2425,15181,3,0,13,3,1,0,7,1,2,4,1,0,2,84.42583641155205,63,414555
24,0,634,1,17,3,4,2,0,68,3,1,7,1,2,1443,8579,1,0,20,3,3,0,1,2,3,1,0,0,0,83.62328330313733,28,108661
40,1,977,1,12,3,1,3,0,60,2,2,4,1,1,7255,15305,3,0,13,3,3,0,21,1,2,19,9,14,12,149.50472866818143,208,2009149
29,1,864,1,5,2,3,3,0,87,2,1,6,2,1,2724,20458,1,0,14,3,1,0,8,2,2,8,6,1,7,98.11855237502402,88,816349
29,2,668,1,2,4,2,3,1,62,2,1,6,2,2,6950,20935,6,0,14,3,3,0,5,3,2,2,2,2,1,87.60004261355495,57,241704
29,1,742,1,1,2,1,2,0,36,2,1,2,1,1,2312,6087,2,1,13,3,3,0,1,1,3,1,0,0,0,79.00198569074888,29,113876
35,1,717,1,9,3,1,1,1,71,2,2,5,1,1,10353,6804,1,0,11,3,4,1,10,3,2,10,7,6,7,123.34959638928619,125,1062121
28,1,629,1,20,3,1,2,0,52,2,1,5,1,1,5515,20239,3,0,15,3,3,0,8,4,2,6,3,0,1,100.41577104823048,88,633090
30,2,505,1,19,2,1,2,0,52,3,2,5,3,1,6543,23857,1,0,20,3,2,2,10,3,2,10,4,1,5,134.62444781007093,132,1039263
29,0,1450,2,7,2,3,3,1,70,3,1,7,2,0,3995,20684,4,0,11,3,3,0,5,2,3,4,2,0,2,91.72808063034148,68,423975
36,1,321,1,13,4,2,4,0,65,3,1,4,1,1,3774,7318,1,0,15,3,1,0,10,3,1,10,2,1,8,111.77214263110741,115,1022645
36,2,987,1,3,3,2,2,0,50,1,1,2,3,0,2974,17571,3,1,13,3,2,1,10,1,2,7,7,3,2,93.97400610646667,85,717844
32,1,929,1,17,4,3,2,0,43,1,2,6,3,1,7266,13749,1,0,16,3,2,0,14,3,2,13,7,5,8,142.98919913408696,158,1390424
29,2,563,1,16,2,1,3,0,52,3,1,4,3,1,6600,25282,3,1,12,3,4,0,10,2,3,7,3,7,7,106.9756775493675,105,802099
34,1,624,2,16,3,1,2,0,67,2,2,7,2,2,6430,21649,6,0,13,3,2,0,8,3,1,6,3,0,2,104.43045865894956,95,638582
30,2,476,0,11,3,0,1,1,58,2,1,1,1,0,2346,3344,4,1,15,3,4,2,4,2,2,2,2,2,0,81.61498076203617,43,214077
36,2,922,1,26,1,2,2,1,61,2,2,1,1,1,6360,13063,5,1,16,3,1,0,13,1,3,1,0,0,0,89.3607023784052,84,138164
24,1,1222,1,7,1,4,3,1,91,2,1,2,3,1,3516,8277,3,0,14,3,3,0,3,3,2,2,2,1,2,79.51644663188027,40,221098
30,1,527,1,24,1,1,3,0,47,2,2,6,1,1,6527,8865,1,0,15,3,1,0,11,3,1,11,7,3,9,134.1024122203684,147,1196352
28,2,128,1,6,3,1,1,0,78,3,1,4,1,0,2377,26053,1,0,13,3,4,0,1,1,3,1,0,0,0,75.37725015724705,28,114263
32,1,408,1,5,3,1,4,0,60,3,1,4,2,1,4671,5111,2,0,14,3,1,0,8,2,1,7,1,3,7,100.32695775266089,90,728029
30,2,623,1,16,2,1,3,0,57,3,2,4,3,1,6208,23653,1,0,19,3,2,1,10,3,2,10,4,1,4,130.64151683738376,129,1037253
33,1,630,1,20,2,1,2,0,83,1,1,6,1,1,2976,10610,1,1,20,3,1,0,10,4,2,10,2,6,7,113.03592935666111,100,1017857
28,1,568,1,2,3,1,2,0,88,2,1,6,3,2,2829,12146,5,0,15,3,2,0,2,2,3,1,0,0,0,75.82911301915955,32,116974
29,1,924,2,10,3,3,2,1,84,3,1,8,3,2,1082,15465,1,0,13,3,3,0,1,3,2,1,0,0,0,74.08202981479332,28,106492
35,2,1112,0,7,3,4,2,0,58,3,1,1,2,1,2628,3483,3,0,17,3,4,0,4,0,2,2,2,2,2,85.3162415959867,42,215773
44,2,367,2,8,3,1,1,1,53,2,2,7,3,0,9799,16344,4,0,11,3,1,0,26,1,3,7,7,4,3,120.04469116239466,173,758798
49,2,443,1,2,1,2,2,0,37,3,1,5,3,1,4554,21516,4,0,16,3,2,0,12,3,2,9,7,5,3,114.02225077201898,116,927328
25,2,1170,1,13,3,2,1,1,59,3,1,3,2,0,2346,17154,1,1,15,3,3,1,4,2,3,3,2,0,2,86.7923515126434,48,314077
33,1,267,1,8,3,1,4,0,86,3,1,2,1,1,5216,5997,3,0,16,3,2,0,10,2,1,7,1,0,7,105.19086127538029,104,731299
36,2,357,1,21,3,2,1,0,52,3,3,3,4,1,7799,19577,1,0,16,3,4,2,10,2,2,10,5,0,7,138.33105923298837,140,1046796
32,2,884,0,22,3,2,1,1,55,2,1,5,1,1,2317,3025,4,1,19,3,2,0,4,0,3,2,2,2,1,94.33237893474973,44,213904
28,1,1153,0,2,3,2,1,0,83,1,1,5,3,0,3600,24458,5,1,13,3,3,0,5,3,2,3,2,1,2,83.02202199627565,51,321603
19,0,253,1,7,1,3,3,1,73,2,1,2,2,2,2009,12242,1,0,11,3,3,0,1,0,2,0,0,0,0,72.00925871933703,23,12055
48,2,644,1,9,4,2,3,0,80,2,1,6,2,1,4602,18802,1,0,14,3,1,0,10,2,2,8,2,7,7,107.27217070686459,109,827613
26,1,1468,1,9,3,3,1,1,64,3,1,4,2,0,2591,14819,2,0,13,3,4,1,5,2,3,3,2,0,2,81.59167968951556,50,315550
51,1,637,2,11,3,1,1,1,83,2,4,7,3,1,13354,15950,6,0,14,3,3,0,24,2,1,20,6,7,8,175.73408630668976,257,2159439
33,2,1084,0,13,3,4,1,0,52,2,1,2,2,1,2633,3051,1,0,16,3,3,0,2,0,3,2,2,2,2,83.71085308689152,38,215798
30,1,1185,1,6,4,1,2,0,87,3,3,4,2,1,7483,11989,1,0,13,3,1,0,10,2,2,10,7,3,7,131.4061118221099,140,1044903
47,2,929,2,10,2,2,3,0,53,2,3,7,4,1,8625,9685,1,0,17,3,2,1,9,3,3,9,8,5,7,125.62567701755664,132,951754
31,1,1165,1,11,4,1,2,0,85,3,2,5,2,1,6705,13848,1,0,11,3,1,0,10,2,3,10,7,2,7,122.65583438087627,131,1040232
34,2,699,1,5,3,1,1,0,67,2,2,4,2,1,9125,8292,1,0,11,3,4,1,10,3,3,10,7,3,6,122.51773757608612,126,1054750
36,2,1113,0,7,3,4,2,0,59,3,1,1,2,1,2596,3602,3,0,17,3,4,0,4,0,2,2,2,2,2,87.20760155373407,43,215578
29,2,329,1,8,3,1,1,0,34,2,1,5,1,2,1278,21698,1,0,12,3,2,0,1,3,3,1,0,0,0,74.2784436252104,28,107670
42,1,1114,1,23,2,1,2,0,83,2,2,4,1,1,4430,22966,1,0,19,3,1,0,13,1,2,4,2,1,2,107.56471357268882,100,426581
41,0,579,1,5,2,3,3,1,95,2,1,6,1,0,2332,12032,1,1,15,3,2,2,5,2,2,5,2,2,2,92.91596653216074,62,513993
35,1,709,0,11,2,0,2,0,72,2,1,1,4,0,2259,9834,5,0,11,3,3,0,5,0,2,4,2,1,1,84.25923680828534,57,413555
27,1,1433,1,4,3,5,3,1,50,2,1,2,3,2,3446,11155,1,0,13,3,3,0,2,3,2,2,2,1,2,79.44610586177419,36,220676
29,1,646,1,16,3,1,2,0,60,3,3,5,3,1,7562,18337,1,0,17,3,2,1,10,2,2,10,5,2,8,139.62636514215976,140,1045374
38,2,1176,1,23,1,3,2,0,64,3,2,1,1,1,6395,12594,6,1,18,3,1,0,16,2,2,1,0,0,0,89.39582996376132,93,138374
24,2,820,1,1,3,3,1,1,60,2,1,6,3,1,2293,3018,2,1,16,3,1,0,5,1,2,2,0,2,0,79.04076064253141,47,213762
29,2,237,1,1,3,4,1,0,96,2,1,5,1,1,2381,8342,6,0,13,3,2,0,11,2,1,9,7,0,7,100.49298413313036,98,914287
46,1,621,1,1,2,1,1,0,91,2,2,2,2,2,5136,18995,8,1,14,3,3,0,21,2,3,1,0,0,0,98.13622299237066,123,130817
35,2,588,1,4,4,1,2,0,68,1,1,4,3,0,4792,19514,4,1,15,3,2,0,11,2,2,7,7,4,4,101.72878142298444,100,728756
23,1,378,1,6,1,2,2,1,33,3,1,7,2,2,2551,4197,3,0,16,3,2,0,1,3,3,1,0,0,0,82.03114913805992,29,115308
19,0,530,1,9,2,2,1,0,90,2,1,5,1,1,1898,6195,1,1,23,3,2,0,1,1,3,1,0,0,0,93.16048520787017,28,111393
22,2,271,1,16,3,2,3,0,81,2,1,5,2,2,2578,24611,1,0,16,3,3,0,1,1,2,1,0,0,0,75.57809853136652,28,115468
31,1,524,1,3,3,2,3,0,36,2,1,6,2,1,2783,8624,1,0,13,3,1,0,1,2,3,1,0,0,0,75.78365567636499,28,116701
55,2,604,1,8,3,3,2,0,56,2,3,3,1,1,9699,12334,6,0,13,3,4,0,27,0,2,10,8,4,8,129.69970003379777,193,1058198
27,2,329,1,21,2,2,2,1,48,3,1,2,2,1,2441,6985,1,0,16,3,2,2,1,3,3,1,0,0,0,75.4412725370986,28,114647
26,2,1349,1,19,2,2,1,0,42,3,1,2,3,0,2394,19815,1,0,18,3,3,0,1,0,2,1,1,0,0,92.92293223503508,28,114364
27,1,649,1,8,2,3,3,0,60,3,1,4,3,1,2258,3407,6,0,19,3,2,0,2,3,2,1,0,0,0,88.11673068955614,31,113549
20,0,646,1,12,2,2,1,0,96,2,1,4,2,1,1962,5326,1,0,21,3,1,0,1,2,3,1,0,0,0,89.04183760933657,28,111777
21,2,184,1,13,3,1,3,0,87,3,1,7,2,2,2682,25224,1,0,15,3,3,0,1,0,2,1,0,0,0,75.68239462533116,28,116094
49,2,1224,1,17,2,1,1,1,87,3,1,2,2,2,2429,7663,1,0,15,3,3,0,6,3,2,4,2,0,1,84.4290244951092,60,414574
18,1,563,2,2,1,3,2,0,80,2,1,8,2,2,1822,19282,0,0,15,3,2,0,0,3,4,0,0,0,0,78.54023173100198,21,10937
28,1,890,1,5,3,3,1,1,46,2,1,2,2,0,2563,7188,1,0,15,3,1,2,1,2,3,1,0,0,0,75.56312017830746,28,115378
30,2,311,1,1,3,3,1,0,77,2,1,4,1,1,2487,12629,6,0,15,3,2,0,11,2,2,9,7,0,7,106.74843967210911,100,914923
18,1,589,1,1,1,4,3,0,98,1,1,7,1,2,2294,21134,0,0,20,3,1,0,0,4,3,0,0,0,0,91.60946134329684,22,13764
35,2,574,2,6,1,1,2,0,49,2,2,7,3,1,9355,5906,0,1,13,3,1,0,16,5,3,15,7,4,7,148.54074615863587,183,1639197
41,1,827,1,20,2,1,1,0,64,3,1,5,2,2,5638,10299,5,0,15,3,2,0,8,2,3,5,4,0,3,104.0905343065086,84,533831
30,1,497,2,9,4,1,2,0,68,1,1,8,1,1,1880,14850,1,0,16,3,2,0,1,2,3,1,0,0,0,74.8805644686377,28,111283
30,1,367,1,18,3,3,3,0,57,1,1,6,2,0,2475,16106,3,0,16,3,2,0,4,2,3,2,2,1,0,78.47526221054015,44,214851
22,1,193,1,3,3,4,1,0,79,2,1,2,1,2,3066,13587,1,0,19,3,2,0,2,2,3,1,0,0,0,78.84514082306258,32,118399
30,2,924,1,12,2,3,3,1,65,2,1,2,3,1,2776,21805,4,1,12,3,2,0,7,2,1,5,4,0,3,87.77689984545073,67,516661
31,1,268,1,4,1,1,1,0,47,3,1,6,2,1,2447,15344,2,0,13,3,1,0,7,2,3,4,1,0,2,84.44750071549389,63,414685
39,2,606,1,12,3,1,3,1,87,3,1,2,1,2,2433,21902,2,0,13,3,1,0,13,2,1,5,3,0,0,87.43337495074978,84,514600
35,2,310,1,25,3,1,3,1,81,3,2,6,3,2,5630,12520,1,0,17,3,3,0,10,2,2,10,6,6,7,115.63021931852737,120,1033781
31,1,425,1,4,3,1,3,0,51,2,1,6,3,1,4990,11356,2,0,14,3,1,0,9,2,1,7,4,7,7,100.33289221784422,91,729943
20,1,765,2,8,3,2,3,0,53,2,1,8,3,2,2318,17275,1,0,13,3,2,0,2,3,2,2,2,0,2,78.31891748011543,36,213913
44,1,717,2,12,2,1,2,1,80,2,2,7,3,0,6543,9946,4,0,12,3,2,2,9,4,3,6,3,0,0,104.54393077753744,99,639263
31,1,979,1,16,3,1,1,1,69,3,3,5,3,1,8463,19713,2,0,12,3,1,2,10,2,3,1,0,0,0,101.46384417186029,96,150783
34,1,518,1,14,3,2,1,1,63,3,3,2,3,0,9939,22735,4,0,11,3,1,1,14,3,3,1,0,0,0,102.93940964575832,108,159636
30,1,1101,1,1,4,1,2,0,82,3,2,5,1,1,8551,7171,1,0,11,3,2,0,10,2,3,10,8,4,7,123.67632259527902,130,1051310
45,2,571,1,10,4,2,3,0,76,2,1,6,2,1,4283,19796,1,0,14,3,1,0,10,2,2,8,2,7,7,105.69994608923707,105,825698
40,1,751,0,22,3,0,4,1,56,3,1,1,2,0,3099,20394,2,0,20,3,3,0,13,1,1,1,0,0,0,90.07618046311607,66,118595
29,1,601,1,2,2,3,2,0,38,2,1,4,2,1,2298,4740,5,1,18,3,3,0,2,2,3,1,0,0,0,87.24768582954269,31,113792
34,2,333,1,24,2,1,2,1,60,2,1,2,3,2,2149,12361,4,0,14,3,2,0,5,3,3,4,2,0,2,84.14987491708919,57,412899
43,1,997,1,9,3,1,2,0,51,2,2,5,3,1,7093,11903,1,0,20,3,2,1,9,3,3,9,7,4,6,127.64264390738225,124,942559
23,1,268,1,12,2,3,2,1,79,2,1,3,2,2,2747,13743,1,0,21,3,2,0,1,2,2,1,0,0,0,84.18188879001418,28,116486
30,1,1111,1,2,3,1,3,0,52,3,1,7,2,1,2311,9094,1,1,11,3,1,0,3,2,3,3,2,1,2,81.3113916109899,44,313868
30,1,407,1,26,1,3,3,1,73,2,1,2,2,2,3529,12540,0,0,11,3,1,0,5,2,3,5,4,1,3,88.52970812636944,62,521178
39,1,727,1,2,2,1,3,0,79,2,1,6,4,1,2659,12345,7,0,14,3,3,0,3,3,3,1,0,0,0,75.6599448523319,34,115959
34,1,563,1,23,2,1,2,0,80,2,1,6,3,2,5212,10700,1,1,19,3,3,0,10,2,3,10,5,6,7,118.38111165965293,113,1031277
52,1,883,1,6,1,1,3,1,55,1,1,2,3,0,2364,12882,7,0,13,3,3,0,2,2,2,1,0,0,0,75.36456479720431,32,114187
41,1,905,1,8,3,1,1,0,55,1,2,4,3,1,6817,14878,1,0,21,3,2,0,9,3,3,9,7,3,6,129.11375133427578,121,940902
34,2,209,1,23,3,2,2,0,38,2,3,6,3,1,8077,22212,2,0,20,3,4,2,13,2,2,10,4,1,9,144.37822462716372,151,1048462
43,2,670,1,3,3,1,2,0,58,2,2,5,1,1,9860,8660,3,0,12,3,4,0,20,2,2,10,8,5,7,124.8413462166423,161,1059162
31,2,360,0,18,4,0,3,1,88,3,1,1,1,1,2945,21261,0,0,17,3,3,0,1,3,2,1,0,0,0,77.28869275892778,30,117671
38,2,669,1,9,3,2,1,0,69,2,2,2,2,1,8681,10528,1,0,11,3,4,1,10,2,3,10,7,2,5,124.62902980053917,131,1052089
